"","e11.sample1","e11.sample2","e11.sample3","e11.sample4","e11.sample5","e12.sample1","e12.sample2","e12.sample3","e12.sample4","e12.sample5","e12.sample6","e12.sample7","e13.sample1","e13.sample2","e13.sample3","e13.sample4","e13.sample5","e13.sample6","e13.sample7","e14.sample1","e14.sample2","e14.sample3","e14.sample4","cluster"
"Parp12",0,0.0867250871972977,0.162061866084504,0.191275011742921,0.330352487128352,0.309738490306873,0.366050990550309,0.420516274503668,0.348738497250293,0.622404788738286,0.545547922672473,0.527087918561207,0.880446843713558,0.80320658073461,0.653257656261705,0.719303107979516,0.839190388113565,0.754180762811552,0.757251252393711,0.883866955052896,1,0.819169945928839,0.780232388250948,8
"Pou3f1",0,0.345854548592408,0.347514061992978,0.323514547676303,0.372955680512068,0.165800501426746,0.20193596510044,0.0978314492399063,0.694150207291266,1,0.669923218012595,0.671249477586164,0.818409665215508,0.952320223651558,0.71137286321789,0.847479028888917,0.607582189567016,0.78095768484528,0.447982196490754,0.70998727761689,0.901617794570478,0.526370871285969,0.604916631702476,8
"Sox10",0.200173191672067,0,0.00945258185962342,0.0798597537138945,0.130020538920237,0.0763551827421838,0.253959854243859,0.215819119431767,1,0.837435662448453,0.586533661583815,0.6115119350007,0.847867842747103,0.950892769507082,0.738965053515047,0.825461328949786,0.459124611169517,0.729102095862686,0.576833593355998,0.701535718106652,0.843662855963263,0.529177429019671,0.539454860039539,8
"Sox2",0.405749909819609,0.0775090214565665,0,0.226980727910388,0.269245917519446,0.248412493267194,0.466331349121037,0.155446472844144,0.731194729332643,0.76972956427787,0.652619509942093,0.498078536666135,0.692244439724142,0.887271713149219,0.699320962787636,0.767150045072058,0.534849192203066,0.540035172059548,0.526271199764793,0.611857727308445,0.663891535786414,1,0.964713825212975,8
"Sp5",0.203044067553087,0.120079399357283,0,0.160286521054119,0.0925902932343655,0.0872771447339812,0.169901722267566,0.127738090685822,0.14090675342734,0.756616911648347,0.493037668186934,0.485164290772048,1,0.929680767583111,0.816027170231962,0.90389872298545,0.958071834341401,0.88946023383658,0.310653127906396,0.711447414038187,0.741771703105609,0.855865781654381,0.854796863944011,8
"Thrb",0,0.156314568474104,0.189979857289021,0.231090521228137,0.0473815474266202,0.242944536489437,0.415587746286135,0.348510231763652,0.202400992966382,0.692602566779457,0.659097194709209,0.581283342724186,0.8381813402246,0.498748892158292,0.642257405722254,0.756986479389268,0.824899589213533,0.90581224957529,0.559280529310048,0.86964427016262,0.914187209702012,0.708158252134492,1,8
"Zbtb4",0.129310018678298,0.302348453382999,0.307444429892888,0.127074473877909,0.194542308124741,0,0.144763277849002,0.19821103080615,0.101954579233188,0.638155248725141,0.41419941670831,0.386989677544712,0.862141654688984,0.763346178746387,0.623673765524675,0.739012182938888,0.924103862605128,0.718584762746794,0.351479347136568,0.609674863609889,0.891222179106186,1,0.984178376395327,8
"Zbtb7c",0,0.274072295168805,0.267521325395425,0.367512489914859,0.342259960572923,0.427528123947147,0.796193305947431,0.637866652461246,0.433047404817565,0.735370340446331,0.944234122004327,0.807591960892209,0.65042273788922,0.845602873825419,0.747262004062928,0.691485409406707,0.859088646349102,0.792733121091956,0.523365388634136,0.53524143636422,0.710405269812214,1,0.911617401891215,8
"Zeb2",0.262357335651121,0.108013859032203,0.0962050861689928,0,0.0387872381125376,0.248833766434042,0.353029810725764,0.233967652764681,0.388453431018733,0.600144883364497,0.424448078269068,0.541707019185764,0.889003115240206,0.844482772370912,0.703120844574994,0.87638246114257,0.763526935005911,0.759313473618384,0.55068276191454,0.800501947105032,0.904102352974657,1,0.852879689280989,8
"Zfp536",0.442143788918189,0.281210167266594,0.387660264414468,0.2287012987334,0,0.363481351307492,0.421216433621053,0.559421850490629,0.751991074379282,0.772956468112974,0.682784830029214,0.734492937300479,0.982364485952349,0.833771279108013,0.788855752204993,0.972345334640509,0.864176444753929,0.687712772048143,0.468016036040436,0.682220759277274,0.767739502552101,1,0.975955723934034,8
"Zfpm2",0.154116148147064,0.0338077217056495,0.149766999369083,0.177186166590158,0,0.239821726693407,0.559662105419392,0.448602063994495,0.215153441646625,0.724356517672474,0.747206207192037,0.672745378362697,0.807632797623719,0.808908362856313,0.568632276130174,0.929835024767004,1,0.893868048805994,0.363793925979249,0.897067374686425,0.8990667564775,0.577332109004709,0.637664343766074,8
"Dbx1",0.394482075309422,0.201739981159211,0.225442310119579,0,0.0214125409205368,0.680899786933446,0.814419424983275,0.824537274488676,0.95404774341711,0.796919324945645,0.77364721159401,0.776739742336446,0.705972951622051,0.887578764909287,0.816624065380145,0.94297389140785,0.697852701724037,0.655387997612688,0.837818875865164,0.985812468739301,1,0.452466947502001,0.766461614801089,9
"Egr2",0.136092952159107,0.186019953116511,0.162283415332234,0.0815474107233364,0,0.693707560084853,0.959480338226923,0.754647709568534,0.502847519121277,0.424469582015689,0.561672121582734,0.500320155553116,0.951841525910544,0.892298647662409,0.69388125239288,0.783303834670856,0.511471176553176,0.611106031465632,1,0.956750564125933,0.858594640909409,0.649035107480449,0.533825698771847,9
"Egr3",0.102017194910654,0.0413624528794716,0.0926535283911896,0.205144219624905,0,0.71748546952681,1,0.828331450888408,0.558892316336413,0.685238425365227,0.409286800618983,0.65096646288028,0.95408731679983,0.927018240133935,0.668005140171668,0.868514450813714,0.715748051179235,0.711981435405655,0.90553942238541,0.918813083592255,0.725904901527911,0.739349973808911,0.645032433342119,9
"Foxd3",0.526321328801329,0.0483011957222922,0.00645408364703539,0.14642524961247,0,0.399819863444949,0.488447556256717,0.43360398511171,0.971390063901284,0.875173517746081,0.691560836927123,0.673671510819213,0.895939229601557,1,0.852255689840222,0.888227565127831,0.605330874286834,0.720565830848873,0.659529575840307,0.820447499080903,0.830455889487175,0.645767098032797,0.511472357940476,9
"Hic1",0.32782692900888,0.237071614060862,0.302308917219038,0,0.0629823361630565,0.599788454029324,0.742919577724216,0.774842539690472,0.512692919067177,0.683724467046024,0.440866586778539,0.327822945597876,0.592142708982101,0.474976059243688,0.384824309091592,0.813926590818256,1,0.772342474662241,0.595618289396948,0.803165105333264,0.801232308916529,0.242057884121085,0.290111820562884,9
"Hoxb9",0.373817351512077,0.0782108769867483,0,0.106543312826006,0.0972895054458089,0.265823612745499,0.40353664866067,0.357198739747923,1,0.84122597130534,0.476911416017806,0.508653839096107,0.889734459365543,0.921610858754829,0.754942229768515,0.769082012804114,0.66041399171423,0.700480992345345,0.554291537205702,0.537766839843357,0.751225348216854,0.385390446183267,0.434412484734283,9
"Hoxd1",0.164755793707751,0.24615118584123,0.199273445241791,0,0.208316784544819,0.42648068751685,0.65010617158986,0.685832189313277,0.539896204987975,0.616948560318886,0.398691314304299,0.520019438156938,0.813898697728191,0.794627370046309,0.700283288423344,0.868527817417623,0.97574717968708,0.836172786859153,0.710213959093175,0.901059419437423,1,0.596702737571288,0.570522879045207,9
"Irx1",0.32776631148836,0.208353984689334,0.20790849238045,0.0263225452838906,0,0.703448777944497,0.702017271824585,0.757918284245956,0.767833601708897,0.795310233439102,0.760190815181305,0.718532249128163,1,0.913086688711598,0.831701966927043,0.910989658718899,0.983867961258466,0.924565404796637,0.809863945823312,0.858880333068275,0.86769401689472,0.937684681926125,0.890062822157448,9
"Klf6",0.101926681187578,0,0.0680819800757314,0.0385248112645221,0.00339195205100554,0.625200849444246,0.827234893806284,0.616794703323264,0.48917662122607,0.512425665157489,0.418801919657576,0.521496288775012,0.876481421048014,0.769983458784633,0.69992071829489,0.77215607730556,0.751709397021403,0.722327346839825,1,0.856613361171095,0.97685790159675,0.936169751734599,0.677023413776159,9
"Msc",0.871048028841765,0.536305924127502,0.493786977030003,0,0.0473310927458192,0.602225910757136,0.799854973492517,0.775024591915763,0.869626478801341,0.663529495809619,0.656000809625003,0.630199663228839,0.472280714607614,0.843027432881961,0.619511413192398,0.941643734835805,0.504382374270488,0.525487249362911,0.975101999668944,0.95079093298081,1,0.174410597070347,0.524849188154855,9
"Myog",0.625867945983823,0.434269060380304,0.438593813696305,0.153950691735053,0.136840365936676,0.519062149560095,0.655406752952787,0.51683257003686,0.442835995517447,0,0.359511842047707,0.597417660826452,0.610371192824818,0.84874121067244,0.479915067716502,0.944693953112076,0.483657350133175,0.774414279509605,0.716588572482706,0.920799001103531,1,0.316876093294193,0.463059133181666,9
"Osr1",0.456436698281778,0.23879069865278,0.343948068238811,0,0.11501868669701,0.565417605154699,0.648570102702336,0.744962718286728,0.451168818238617,0.522343766924144,0.256200730684226,0.266801841341963,0.645540282365259,0.526697893123216,0.44658411322562,0.742337978245864,0.984642356761156,0.814978064115216,0.813914334540964,0.987659304481123,1,0.351268113379619,0.239563607329999,9
"Pax7",0.900728840851942,0.525619668647743,0.460610455095952,0,0.195905298365549,0.805657342944783,0.90001508262564,0.908005972838756,0.845822052417319,0.789950838912185,0.641601345920848,0.778665668891407,0.688547461111484,0.928805151110247,0.666611258032308,0.951508394742117,0.654355814270004,0.681635399529087,0.927514065428063,1,0.928115350876656,0.501351687356967,0.641442912923517,9
"Pitx1",0.753425411070287,0.130873776411542,0.160031787242223,0.0987315549572155,0,0.526507426785788,0.832877135959163,1,0.88104899474505,0.451581494084936,0.438469496648728,0.459956963701752,0.353495095296466,0.537307681041582,0.545598368486091,0.732515386802784,0.715618234341664,0.472572149732084,0.782226186235955,0.585291095866779,0.809500061515185,0.0426624293750564,0.254746334078063,9
"Pou3f3",0.127128822856973,0.238838868375835,0.309660457770809,0,0.291562267992054,0.70262335060345,0.797204071574131,0.715861009093429,0.632562216283132,0.699968133171815,0.917634175316043,0.776432884965546,0.875436357272011,1,0.797776127483421,0.604904566842325,0.706983054659059,0.628076031295949,0.816385110302029,0.615170073099293,0.552061409955884,0.677189908779133,0.649102496101829,9
"Prox1",0.613630653638287,0.369176565550533,0.261423810508074,0.165199391209634,0,0.850460758913517,0.821253163009322,0.881614456971416,0.629405543009597,0.897945485119434,0.487213253805408,0.647697223897073,1,0.849947630313351,0.713513242262769,0.836425903005238,0.633905781222717,0.678603598593987,0.773838134703302,0.833125842560517,0.746238842399599,0.0699820751092366,0.223872963217611,9
"Rarb",0.462542641035641,0.393416417449787,0.411210244860486,0,0.0590892052991381,0.708182160090533,0.863461469659469,0.865765715406706,0.506884036147681,0.778525749302313,0.749412874902744,0.623566549820257,0.680220844537945,0.583746964955005,0.655750312757425,0.762533675752136,1,0.707090472239285,0.731733088676228,0.703119990739791,0.691219891340408,0.321529964989763,0.355733851596888,9
"Tcf24",0.195502318233683,0,0.0706342944393998,0.0452661332387515,0.05345004822013,0.43760451669393,0.426026592146687,0.506205518134397,0.460830293840341,0.491158058510732,0.549976580357865,0.635344622232992,0.573172739961707,0.67847430440682,0.848615275182561,0.693515153580763,0.577349649341749,0.547078242933774,0.778448769007668,0.86531020365123,1,0.513318886822441,0.464795654515243,9
"Tox2",0,0.185313819612481,0.0611935598958151,0.167781388553513,0.0480822303400353,0.210414068048604,0.310544154021358,0.55231206668592,0.561572594838264,0.663225447203609,0.398855393306451,0.581410791464869,0.667969915929448,0.69289327405589,0.490419228369411,0.825080424455084,0.980101287514752,0.811351901507651,0.781473210462803,0.925458832456779,1,0.265060025274443,0.405148105477485,9
"Zfp641",0.415086092893916,0.374056945391927,0.428020132987596,0.0661831367126648,0,0.640922695820879,0.775124038497584,0.578905316463806,0.369197413590692,0.58564693438436,0.440753098737961,0.532086902067289,0.842864286038713,0.601337945812442,0.591551432740384,0.967853446101669,0.968029979775314,0.6855200551936,0.540449284895548,1,0.917337475065387,0.735208487909702,0.775853054841196,9
"Zfp831",0.0964302042925822,0.0343089526141297,0,0.0384440107365987,0.0701595684000744,0.661676339851177,0.52197931705271,0.779724759884711,0.430223493995905,0.791240269361913,0.550690958545691,0.499112136487967,0.870795387719698,0.63238649054245,0.833842804837147,0.902809221244861,1,0.832972134833552,0.795558655359124,0.756620315304499,0.128888936258441,0.341728062461997,0.419722497100049,9
