"","X","E12.E11","E13.E12","E14.E13"
"Phf11c",3077,-0.524270271405377,NA,NA
"Phtf1os",3085,-0.616102551418027,NA,NA
"Pidd1",3093,-0.566525366784178,NA,NA
"Pif1",3095,-0.655348111302805,NA,NA
"Pkd2l2",3117,-0.991031375470524,NA,NA
"Pkn3",3121,-0.553633663799813,NA,NA
"Pla2g4c",3131,-1.0627184902045,NA,NA
"Plch2",3145,-1.16940391697661,NA,NA
"Plcxd1",3147,-0.84355798516494,NA,NA
"Plcxd3",3148,-1.11496655824554,NA,NA
"Plxnb1",3180,-0.72652186570531,NA,NA
"Pm20d1",3184,-1.53320359296916,NA,NA
"Pnldc1",3191,-0.603096097013478,NA,NA
"Pole",3199,-0.590754868525756,NA,NA
"Polq",3201,-0.588528936088773,NA,NA
"Ppargc1a",3216,-0.862322182081834,NA,NA
"Ppp1r36",3227,-0.73717058778133,NA,NA
"Ppp1r9a",3231,-0.531330472750286,NA,NA
"Prkd1",3252,-0.534076616795312,NA,NA
"Prss41",3279,-0.819992625604366,NA,NA
"Prtg",3283,-0.703041081091241,NA,NA
"Psg23",3290,-0.840528282574575,NA,NA
"Psrc1",3294,-0.61529760112894,NA,NA
"Ptbp2",3298,-0.550157409121462,NA,NA
"Ptch1",3299,-0.697166896833258,NA,NA
"Ptk6",3317,-0.898664444618393,NA,NA
"Ptprf",3328,-0.595188417641108,NA,NA
"Qrfp",3351,-1.26213122817997,NA,NA
"Rab11fip4",3354,-0.552964134972767,NA,NA
"Rab39b",3365,-0.549395315103858,NA,NA
"Rad54l",3377,-0.692528183067581,NA,NA
"Ralyl",3383,-1.01222877204733,NA,NA
"Rarres1",3394,-0.656100480933129,NA,NA
"Rassf10",3409,-1.06793485908652,NA,NA
"Rassf9",3414,-1.35125800498288,NA,NA
"Rdh5",3432,-0.589761448757987,NA,NA
"Rec8",3433,-0.526648243515383,NA,NA
"Recql4",3435,-0.516196887947879,NA,NA
"Rfwd3",3448,-0.531143832054865,NA,NA
"Rhebl1",3475,-0.543921771598114,NA,NA
"Rhov",3480,-0.71724341578796,NA,NA
"Ripk4",3489,-0.935002759705232,NA,NA
"Robo2",3509,-0.671485128972971,NA,NA
"Rpl34",3513,-0.577091019268966,NA,NA
"Rrm2",3526,-0.700712618953141,NA,NA
"Rspo2",3529,-0.744320657603705,NA,NA
"Rspo4",3530,-1.59752148578131,NA,NA
"Rubie",3535,-2.07515862918304,NA,NA
"Samd12",3562,-0.690522470919571,NA,NA
"Sapcd2",3568,-0.685635968793418,NA,NA
"Sass6",3571,-0.673801348471308,NA,NA
"Scn11a",3588,-1.76812186672571,NA,NA
"Scn2b",3590,-0.566764238112848,NA,NA
"Scn4b",3592,-1.72692766404448,NA,NA
"Sct",3598,-1.32422845784282,NA,NA
"Scube1",3599,-0.857958527199894,NA,NA
"Senp8",3626,-0.658901639169644,NA,NA
"Sesn2",3649,-0.546080743051529,NA,NA
"Sgol1",3661,-0.604750928420595,NA,NA
"Sgpp2",3662,-1.03383478983853,NA,NA
"Sgsm1",3663,-0.668461274026819,NA,NA
"Sh3bgrl2",3670,-0.555977619650283,NA,NA
"Sh3d19",3673,-0.615036461775198,NA,NA
"Shh",3683,-3.62169656849044,NA,NA
"Ska1",3703,-0.508247000479506,NA,NA
"Slc12a7",3712,-0.523323252361607,NA,NA
"Slc14a2",3716,-0.743468263777261,NA,NA
"Slc25a21",3737,-0.795285596220714,NA,NA
"Slc2a4rg-ps",3751,-0.640433502247233,NA,NA
"Slc35f2",3759,-0.861562203828829,NA,NA
"Slc39a2",3767,-0.702449623264253,NA,NA
"Slc3a1",3769,-0.580829311143018,NA,NA
"Slc4a5",3783,-0.96121032628652,NA,NA
"Slc4a9",3785,-1.26248587433812,NA,NA
"Smoc1",3831,-0.72156869546687,NA,NA
"Sms",3836,-0.517214832867094,NA,NA
"Sned1",3841,-0.789365872969504,NA,NA
"Snhg14",3842,-0.759545339096799,NA,NA
"Snora43",3844,-0.565892203273416,NA,NA
"Snord58b",3846,-0.715980643131624,NA,NA
"Sost",3866,-2.64153432952064,NA,NA
"Spag16",3889,-1.1274411020154,NA,NA
"Spag17",3890,-0.789088312233607,NA,NA
"Spag5",3891,-0.627776097955079,NA,NA
"Spata18",3894,-0.747469797979077,NA,NA
"Srms",3919,-2.08819232772313,NA,NA
"Ssc4d",3924,-0.706174054437301,NA,NA
"Stra6l",3960,-1.14816594649831,NA,NA
"Suv39h2",3974,-0.699659004207296,NA,NA
"Syne2",3987,-0.577188522993348,NA,NA
"T2",4010,-0.751750950480785,NA,NA
"Taf4b",4014,-0.598431997741974,NA,NA
"Tdo2",4047,-0.867089066584197,NA,NA
"Tex9",4060,-0.560778469477647,NA,NA
"Thap6",4076,-0.56398366804183,NA,NA
"Ticrr",4094,-0.539239005438357,NA,NA
"Tjp2",4102,-0.525296753861838,NA,NA
"Tmem132a",4132,-0.510904455657257,NA,NA
"Tmem178",4146,-0.543687234046119,NA,NA
"Tmem194",4149,-0.737578007800298,NA,NA
"Tmem2",4151,-0.548588962394729,NA,NA
"Tmem229a",4156,-0.861288967297569,NA,NA
"Tmod4",4175,-0.59512404510096,NA,NA
"Tns4",4213,-1.26248901427668,NA,NA
"Top2a",4215,-0.588095846223089,NA,NA
"Traip",4233,-0.50833139444997,NA,NA
"Trp53inp1",4258,-0.511041463957744,NA,NA
"Tspan12",4275,-0.648790159705083,NA,NA
"Ttc21a",4282,-0.774766063437635,NA,NA
"Ttc25",4284,-0.945339196923797,NA,NA
"Ttk",4286,-0.579342680444657,NA,NA
"Ttll10",4287,-1.18918701478189,NA,NA
"Ttll4",4288,-0.644395317366121,NA,NA
"Ttpa",4289,-0.904672932648909,NA,NA
"Ube2t",4313,-0.791493049141919,NA,NA
"Ubxn10",4314,-0.531719955477601,NA,NA
"Unc5b",4324,-1.15590594262502,NA,NA
"Unc80",4327,-1.06109933027946,NA,NA
"Uroc1",4334,-0.859238519975844,NA,NA
"Vwa2",4368,-0.915336182570363,NA,NA
"Vwde",4372,-1.41382615930616,NA,NA
"Wdr31",4380,-0.523418835568307,NA,NA
"Wdr54",4381,-0.608175314917252,NA,NA
"Wdr90",4383,-0.57091642279352,NA,NA
"Wnk4",4389,-0.64517666718233,NA,NA
"Wnt7a",4398,-1.92245964932421,NA,NA
"Wnt7b",4399,-1.03222970069897,NA,NA
"Wnt8a",4400,-0.82591723181035,NA,NA
"Wnt9b",4402,-2.88719100817089,NA,NA
"Wwp2",4406,-0.759032338836872,NA,NA
"Xist",4409,-0.797527421688186,NA,NA
"Xkr5",4410,-0.704282519997135,NA,NA
"Zfp85os",4467,-0.667658786586543,NA,NA
"Znrd1as",4480,-0.509221005221713,NA,NA
"Zpld1",4481,-0.994354794114325,NA,NA
"Zranb3",4482,-0.585249399165165,NA,NA
"Zwilch",4485,-0.660714516667444,NA,NA
"1700042O10Rik",11,0.961021253274392,NA,1.09533141291392
"1700112E06Rik",13,0.856333335676275,NA,0.780707440522498
"1810011H11Rik",14,1.61368915819918,NA,0.852775124191263
"4632428N05Rik",43,0.930944150699177,NA,1.08044006844374
"4930523C07Rik",57,0.970987316744812,NA,1.01635223869434
"5430427O19Rik",75,1.5192186598933,NA,0.833869845577903
"9930111J21Rik1",100,1.40529622932133,NA,0.869261633905038
"A630001G21Rik",115,1.04455359089508,NA,0.880810184768911
"AB124611",125,1.68790312552166,NA,1.15851145647987
"Abca1",126,0.904800874095101,NA,0.609484572137639
"Abcc3",136,1.55851009490386,NA,1.02863839851873
"Abcg3",140,1.5577745142229,NA,1.02585703624796
"Abhd12",143,0.646064896532875,NA,0.665901237803206
"Acap1",157,1.08809591450997,NA,0.929284463923432
"Acsl5",172,0.677266580787548,NA,0.675789411546762
"Acss1",174,1.30316766279841,NA,0.798769784948925
"Ada",183,0.683537448500194,NA,0.545581383717096
"Adam15",186,0.901099254983559,NA,0.811396332756434
"Adap2",209,1.46487200473772,NA,1.025909178918
"Adcy7",215,1.17038166581175,NA,1.00557150882657
"Adgre1",225,1.65548696111367,NA,1.0433237114885
"Adh1",232,1.58922396327665,NA,0.735769114295101
"Adrb1",244,1.85455554143456,NA,0.699029377473022
"Adrb2",245,1.88601638910754,NA,0.987428286891799
"AF251705",250,1.36412693048954,NA,1.06964345572551
"Agpat2",260,0.607671064040267,NA,0.545332765917889
"AI607873",277,2.30067922972397,NA,1.19273969046774
"AI662270",279,1.35487024346428,NA,1.14728136830312
"Aif1",280,1.71815199468019,NA,0.90775427237539
"Aim2",284,0.881033505103725,NA,0.681032139303025
"Aldh3b1",299,1.61882434019916,NA,1.15308828883023
"Alox5",303,1.30401057791012,NA,1.19317219044434
"Alox5ap",304,1.20058068070714,NA,1.23698519847984
"Ampd3",315,1.33559420621076,NA,1.10100485478249
"Amz1",319,0.891019756584312,NA,0.936619517311424
"Ang",320,1.12752278354835,NA,0.825575019497642
"Ankrd63",334,0.803739714292836,NA,0.770351785896984
"Anxa1",341,1.32888851745814,NA,1.09950611315011
"Anxa11",342,0.84349771278897,NA,0.669310153303047
"Anxa3",344,1.14503853774102,NA,0.952258008342077
"Aoah",350,1.78534101769538,NA,1.07404900545865
"Ap1g2",355,0.663421434754401,NA,0.704572792399585
"Ap5b1",358,0.72592496206237,NA,0.754383772401119
"Apbb1ip",361,1.28773056800587,NA,1.15490650902873
"Apobec1",368,1.57573782071142,NA,1.17674720637353
"Apobr",370,1.23015107078859,NA,1.24763101888453
"Apoc1",371,1.15184455107045,NA,1.06388175246134
"Apoe",373,1.61812480326776,NA,1.22253200861491
"Arhgap15",386,1.30160194969831,NA,1.04444304465301
"Arhgap25",388,1.0105926984551,NA,1.02901241794233
"Arhgap27os3",390,1.32535969695933,NA,0.79540532109138
"Arhgap30",391,1.28270986835357,NA,1.18377421507587
"Arhgap4",393,0.922861439785956,NA,1.00116732780202
"Arhgdib",396,1.20539384364298,NA,0.985512955615031
"Arhgef6",403,1.45646597699077,NA,0.893463588947577
"Arl11",407,1.36308914067038,NA,0.954326229918686
"Arpc1b",412,0.994977051678905,NA,0.886377848866976
"Atp1a3",455,1.01879959248196,NA,1.35324964366522
"Atp2a3",459,0.81824668841104,NA,0.865648018317406
"Atp8b4",471,1.23585530479961,NA,0.756528495071404
"B2m",483,0.873746159420958,NA,0.910667604057211
"B4galnt1",492,1.25760194486301,NA,0.701314952799607
"Bank1",502,1.69472694091387,NA,0.908403790675876
"Bcl2a1b",526,1.2858419730962,NA,0.853752444469949
"Bcl3",528,0.97463685000539,NA,0.586904030937523
"Bin2",548,0.877433063463706,NA,1.08373511575926
"Blvra",552,0.714836312228576,NA,0.680086481693836
"Blvrb",553,0.96383582104054,NA,0.892279675245957
"Bmp2k",554,0.6910495416218,NA,0.547447999690365
"Bst1",566,0.869740631723218,NA,1.1669444377252
"Bst2",567,1.48504784045141,NA,0.81063464437164
"Btk",572,1.38915777420919,NA,1.04214693744896
"C1qa",580,1.72232390269419,NA,0.945104799789725
"C1qb",581,1.5778759446064,NA,1.03047911743946
"C1qc",582,1.63307031238176,NA,1.18361937074013
"C3ar1",602,1.58625265585915,NA,1.06160151236122
"C5ar1",604,2.00270895188215,NA,1.09525508895152
"C920009B18Rik",607,1.74043042475193,NA,1.07834797961554
"Capn1",638,0.771727595265278,NA,0.809444114881012
"Card9",650,1.25340230455357,NA,0.980671073952017
"Casp1",652,1.33225195533327,NA,0.965617228151096
"Casp4",654,1.29880046900854,NA,0.789598132036888
"Casp8",655,0.765699766866296,NA,0.515316186351643
"Ccdc88b",685,1.5704354434167,NA,1.18500594063186
"Ccl12",689,2.54820828062271,NA,1.07248340740587
"Ccl2",690,3.01072333345549,NA,0.948068287205948
"Ccl24",691,1.98381712090348,NA,1.19323763454843
"Ccl4",693,2.86005793917939,NA,1.0685623201319
"Ccl7",695,2.97495845070052,NA,1.08487560121342
"Ccl9",696,1.62529092088234,NA,1.10916245345619
"Ccr1",704,1.70996115817417,NA,1.04474530688254
"Ccr8",709,1.17752791490574,NA,0.997237141502448
"Cd14",714,1.70464494386678,NA,0.826769354500255
"Cd163",715,0.80306723422072,NA,1.03944816079034
"Cd180",717,2.09276463218641,NA,0.908078817615848
"Cd200r1",719,1.39798461789689,NA,1.08381574202964
"Cd274",726,0.928464001750817,NA,0.733299103197859
"Cd300a",728,1.14903844512636,NA,1.00323977038917
"Cd300lf",730,1.11479769682843,NA,1.05556267524697
"Cd33",732,1.50225820792825,NA,0.933210579171807
"Cd36",734,1.88435512891373,NA,0.864007890050623
"Cd37",735,1.87803603169326,NA,1.18814736733903
"Cd4",737,1.10724217790897,NA,1.09277099632607
"Cd47",740,0.736806884679492,NA,0.639913782696786
"Cd52",742,1.03864747311646,NA,1.12583486135702
"Cd53",743,1.63371123594104,NA,1.19881562474068
"Cd68",747,0.957443657111089,NA,1.0373233864415
"Cd69",748,1.90303046869481,NA,0.801265682881403
"Cd74",750,1.50481584848244,NA,1.38274125048728
"Cd79b",751,1.10991286363741,NA,0.826891703441553
"Cd83",755,1.67769355674379,NA,0.940510809092421
"Cd84",756,1.83928083599667,NA,1.03891427358264
"Cd86",757,2.12634840764788,NA,1.01002354408102
"Cdkn1c",790,0.547074752951111,NA,0.575574078510157
"Cela1",798,1.48952034594307,NA,1.25709888668164
"Cfb",821,1.20358441547183,NA,1.22223031948667
"Cfh",822,2.04834107841869,NA,0.925509761448602
"Ckb",860,0.686712025119042,NA,0.710014073744418
"Clec10a",873,1.74383562404663,NA,1.11713519633489
"Clec4a1",884,1.26714800998272,NA,1.16269249221723
"Clec4a2",885,1.26448787927223,NA,1.11361546762188
"Clec4a3",886,1.15549438075916,NA,1.14728851722215
"Clec4d",887,1.15642478873504,NA,0.857813763095532
"Clec4e",888,0.841916299826161,NA,0.688215644817937
"Clec4n",889,2.03108056603571,NA,1.25608360592484
"Clec5a",890,1.44131399981775,NA,1.0694400438063
"Clec7a",891,1.27420186355499,NA,1.03418291383131
"Clic1",892,0.588971457110435,NA,0.609506251332862
"Cltb",900,0.806655663264265,NA,0.605476791396234
"Cmah",904,1.39395301597025,NA,0.976972278231431
"Cmklr1",906,0.945324317052232,NA,0.860536055205898
"Cmtm7",908,0.621785884516316,NA,0.911445895597534
"Cobl",929,0.666170058803017,NA,0.605091303621299
"Coro1a",972,0.939129687205217,NA,1.14326921484849
"Cotl1",977,0.785737123548631,NA,0.88711144800722
"Cp",979,1.64796217044664,NA,0.884714540815333
"Cpz",994,0.733924431741241,NA,1.03484533300083
"Creg1",1000,0.735244883086085,NA,0.705232325550142
"Cryba4",1013,1.70578739066169,NA,0.818226427299449
"Crybb1",1014,1.37428573893202,NA,0.883500620215099
"Csf1r",1019,1.54938049878654,NA,1.20180558605334
"Csf2rb",1020,1.16694114742465,NA,1.39257244942979
"Csf2rb2",1021,1.09896014209666,NA,1.30545595657961
"Csf3r",1022,1.08308033836275,NA,1.13730938240078
"Cst3",1032,0.655136144529821,NA,0.745993272539869
"Ctla2b",1041,1.24945193433779,NA,0.862920742501443
"Ctsa",1043,0.685010522599961,NA,0.800592178021301
"Ctsb",1044,1.3716458406273,NA,0.978298487460565
"Ctsc",1045,0.931110814257102,NA,1.04916560043202
"Ctsd",1046,1.17302862278332,NA,1.06264906409161
"Ctsh",1049,1.31005109066239,NA,0.92469097976863
"Ctsl",1051,0.585720670667491,NA,0.565453866837851
"Ctss",1052,1.5243495381862,NA,1.33036094821773
"Ctsz",1053,0.874558309787913,NA,0.700960929899162
"Cx3cr1",1059,1.60092890073051,NA,1.10332983454279
"Cxcl16",1066,1.2512390685938,NA,0.936676576409612
"Cxcr2",1068,0.906833939275487,NA,0.889943607118134
"Cxcr3",1069,1.41520684866499,NA,0.872233342187264
"Cyba",1073,1.03014265272436,NA,0.951318814113345
"Cybb",1074,1.21143947235875,NA,1.06599635464926
"Cyth4",1094,1.27090507907829,NA,1.18396710817132
"Dab2",1107,1.00773112031906,NA,0.758371511622921
"Dapp1",1113,0.785077862258485,NA,0.921489929679684
"Dennd1c",1131,0.857182065425604,NA,1.21032981883971
"Dhrs7",1142,0.68673888544125,NA,0.815991559096039
"Dnase2a",1185,0.939361715552364,NA,0.836577419824958
"Dock2",1192,1.62088590504175,NA,1.31279691540125
"Dock8",1193,1.05048606703494,NA,1.03493382080072
"Dok2",1195,1.006437075487,NA,1.0065402087908
"Dpp4",1202,1.46882249091901,NA,1.03974913461364
"Dram1",1209,1.90974124281458,NA,0.987437931276873
"Ebi3",1248,1.44614443187677,NA,1.1648617098089
"Eef2k",1262,0.527851920841676,NA,0.532599754334598
"Ehbp1l1",1278,0.592270389203887,NA,0.760052685889506
"Ehd4",1281,0.813933601409405,NA,0.900913742955914
"Elmo1",1296,0.789230558289042,NA,0.629781810904574
"Elovl1",1298,0.627682685425068,NA,0.597267215391518
"Emilin2",1304,0.583815124739862,NA,0.833152621876219
"Entpd1",1322,1.04466706893131,NA,0.701789235378585
"Epsti1",1340,1.3061936599221,NA,1.18108788933135
"Erap1",1342,0.819203641440341,NA,0.694447307497379
"Erp29",1348,0.587317794731821,NA,0.556104355267855
"Evi2a",1364,1.50836916440034,NA,1.13304147661682
"F13a1",1375,1.9441960042218,NA,1.10143465490331
"Fam105a",1387,0.973333899121457,NA,1.18778746005815
"Fam20c",1424,1.40358680093038,NA,0.74565529242142
"Fam65b",1435,1.69566183588576,NA,0.686252239599198
"Fbxo6",1466,0.55042530945112,NA,0.64057776231737
"Fcer1g",1467,1.52141315222472,NA,1.36644229961368
"Fcgr1",1468,1.43457582785242,NA,0.95697918931736
"Fcgr2b",1469,1.87304162758169,NA,1.22926149896564
"Fcgr3",1470,1.47885586522597,NA,1.36617984112069
"Fcgr4",1471,1.38113236135248,NA,1.01211293371539
"Fcgrt",1472,2.00285764082263,NA,1.09376272094531
"Fcna",1473,1.71621233403947,NA,0.930996995776847
"Fcnb",1474,0.780859283599334,NA,0.7064982992096
"Fcrl1",1475,1.37571529296392,NA,0.794225203353789
"Fcrls",1477,1.7234924863934,NA,0.910456042515649
"Fermt3",1479,0.993762266257221,NA,1.34505014828155
"Fes",1480,0.72975169151504,NA,0.760859638637821
"Fgd2",1486,0.943889572730283,NA,0.779105256901589
"Fgl2",1506,1.64551215377027,NA,0.765366703397756
"Fmnl1",1533,1.31791455343581,NA,1.18690966975923
"Folr2",1543,2.50146026932132,NA,1.14035264668723
"Fth1",1580,0.610684220941734,NA,0.752890735381882
"Fuca2",1583,0.826040763037656,NA,0.673243601616674
"Fxyd5",1587,1.06638142131344,NA,1.02275643852467
"Fyb",1589,1.25022978081831,NA,1.14448955631032
"Gab3",1600,1.29499179298765,NA,0.827405633488721
"Galnt6",1624,1.78963196481435,NA,1.3580003051384
"Gas6",1631,1.91496580252956,NA,0.970170457056404
"Gas7",1632,1.42339917747802,NA,0.779203186958955
"Gatm",1639,1.65590423295178,NA,0.869279980806588
"Gbgt1",1642,1.35476385328191,NA,0.686163974820505
"Gbp2",1645,1.4434768690161,NA,1.06897280877216
"Gbp3",1646,1.19354330788665,NA,0.869691323008408
"Gbp7",1649,0.778633500223362,NA,0.827531909549245
"Glipr1",1698,1.24275213230083,NA,0.909987037110636
"Gm1966",1726,1.0382316774842,NA,0.838926759151284
"Gm2a",1737,1.19092415749501,NA,0.865374701557376
"Gm4980",1745,2.06027925694858,NA,1.0829053676193
"Gmfg",1769,1.31731676846474,NA,1.19764752013079
"Gna15",1773,1.29800778597639,NA,0.994211892343293
"Gpr157",1798,0.903264075169766,NA,0.569807939290222
"Gpr160",1799,1.29496617666465,NA,1.02673116855054
"Gpr171",1802,1.69570697020913,NA,0.976157675144315
"Gpr183",1805,1.27886010701143,NA,0.957663907554689
"Gpr35",1810,0.910373750403386,NA,1.23691443143636
"Gpr65",1814,1.81600441223401,NA,1.31515458859579
"Gpsm3",1821,0.86280609913925,NA,1.06457594899912
"Gpx3",1824,0.835352312402073,NA,0.9607322847349
"Grap",1826,0.904896954348339,NA,0.693869891423
"Grm6",1848,0.987604515807196,NA,0.891725909146155
"Grn",1850,0.986877073650654,NA,0.858355016424124
"Gsdmd",1855,1.41200964495606,NA,0.634340753084963
"Gzmb",1874,2.00279281751502,NA,0.81560675020119
"H2-D1",1876,1.16180236449362,NA,1.08339549565662
"H2-K1",1879,1.17440222713166,NA,0.934740505725813
"Hacd4",1887,1.37099564403146,NA,0.701279053933702
"Hck",1901,1.23227468506979,NA,0.931688451409241
"Hdc",1904,1.31269823894581,NA,1.49426954297744
"Hebp1",1906,0.609339124230692,NA,0.536334802580611
"Hexa",1914,0.958181603436202,NA,0.837001741020451
"Hexb",1915,1.04600740976,NA,0.909241463212016
"Hfe",1919,1.2287645670908,NA,1.11299031225219
"Hist1h1c",1933,0.858108482359456,NA,0.900721058148047
"Hk3",1939,1.58917827600262,NA,0.980513336739044
"Hmga2-ps1",1944,0.883267732600699,NA,0.902624477417785
"Hmox1",1949,1.43676114957003,NA,0.843087272827556
"Hspa1b",2005,0.987779846458809,NA,1.14763532958318
"Htatip2",2012,0.918999825915658,NA,0.72491619184981
"Ifi203",2034,1.74180812184812,NA,1.03001087409843
"Ifi27l2a",2037,1.20388004710617,NA,1.22818984149168
"Ifi30",2038,1.12276305007845,NA,1.07472616453182
"Ifi35",2039,1.01170023473943,NA,0.735129425508047
"Ifih1",2041,1.31374424195126,NA,0.794329138148473
"Igsf6",2065,1.41180016422504,NA,1.11019460441506
"Il10ra",2074,1.34560719003026,NA,1.26475339046466
"Il10rb",2075,1.40793202213636,NA,0.889347376204207
"Il12rb2",2078,1.79317805186302,NA,0.78233516406939
"Il13",2079,1.5157652507958,NA,0.856143350285743
"Il17ra",2083,0.927008449090124,NA,0.754799217189452
"Il18",2086,1.21183149292369,NA,0.838120345811627
"Il1rl1",2095,1.6997951933768,NA,1.06723887497142
"Il1rl2",2096,1.31151966218225,NA,0.654673841907242
"Il21r",2099,1.80919968338368,NA,1.00938031392076
"Il2rg",2103,1.18937276146377,NA,1.09107089735406
"Il4ra",2108,1.24158791590888,NA,0.934003861500987
"Il6ra",2110,1.38968504877401,NA,1.20227463948129
"Inpp5d",2120,1.1599791623695,NA,1.23460527666828
"Irak2",2127,0.547508255868834,NA,0.679632125947057
"Irak3",2128,0.735346840581511,NA,0.702285659838237
"Irgm1",2136,1.37057057455012,NA,0.598816267291969
"Itga4",2156,0.596279883431473,NA,0.596855584675499
"Itgal",2160,1.23184310298521,NA,1.17481156749604
"Itgam",2161,1.11188600821256,NA,1.2501813084406
"Itgb2",2163,1.07069416733638,NA,1.35977659348745
"Itgb7",2165,1.28254377249814,NA,1.04007722223307
"Itk",2169,0.882543101108798,NA,0.876249813923756
"Itm2b",2171,0.715489060908104,NA,0.623119432648983
"Kcnab2",2205,1.07734463090697,NA,1.12029249740679
"Kcnk6",2233,0.869742321013759,NA,0.807888467483684
"Khk",2255,0.706386834727795,NA,0.61783104466018
"Klhl6",2288,0.741065533262692,NA,0.887512384905993
"Lamp1",2326,0.652038596875146,NA,0.594892348151334
"Laptm5",2329,1.37118132208427,NA,1.3086894839519
"Lcp1",2337,1.21463125850094,NA,1.12711494739938
"Lcp2",2338,1.30729116026257,NA,1.30773104399995
"Lgals3",2348,1.32412187842182,NA,0.886193574341764
"Lgals3bp",2349,1.11731268103321,NA,0.956645786748398
"Lgals9",2351,2.09926294182477,NA,1.20536119411044
"Lgmn",2356,1.44322866263163,NA,1.02674452626538
"Lif",2368,1.03210878521654,NA,0.994874459512745
"Lilr4b",2369,2.52148221057764,NA,1.06493437401251
"Lilra6",2370,1.19842055279628,NA,1.03160586567861
"Lilrb4a",2371,2.45571053955537,NA,1.15917382018756
"Lpar5",2404,1.0655759629732,NA,1.06690787549797
"Lpcat2",2405,0.945144498939173,NA,1.0581834378345
"Lpl",2407,0.508660124514123,NA,0.607596606822981
"Lpxn",2411,1.39122129716694,NA,1.32245148534033
"Lrmp",2417,1.13802081570884,NA,1.19929282558627
"Lrrc25",2426,1.41173946619871,NA,1.18711187926821
"Lrrn4cl",2439,0.817319928287991,NA,0.90410436523771
"Lst1",2447,1.31401084844818,NA,1.21905251113476
"Ltc4s",2453,1.97120382932215,NA,1.04155506626938
"Ly6e",2459,0.964621208054462,NA,0.720902748870662
"Ly86",2463,1.6356599503379,NA,1.15019762033901
"Ly9",2464,1.51790035916638,NA,0.829289006756649
"Lyn",2466,1.04242706177263,NA,0.937468026119231
"Lynx1",2467,0.999008182283777,NA,0.809867867948614
"Lyve1",2472,2.46843232017811,NA,0.90938713446553
"Lyz1",2473,1.35676524636484,NA,1.36042979289136
"Lyz2",2474,1.21314557656477,NA,1.36673654139449
"Mal",2487,1.60945746560226,NA,0.983816226825752
"Man1c1",2494,0.891475477818405,NA,0.638706396045714
"Man2b1",2496,0.598355536969117,NA,1.06403541911832
"Man2b2",2497,0.885265573305348,NA,1.07078442240423
"Manba",2498,1.03280473728062,NA,0.717823500423225
"March1",2521,1.24405249197368,NA,0.993124775946117
"Mboat1",2531,0.721313509567585,NA,0.567768262818973
"Mctp1",2546,1.04078244002579,NA,0.988546102382816
"Metrnl",2564,1.11938044640334,NA,0.727402235052533
"Mgl2",2578,0.786950935489791,NA,0.961595068176441
"Mid1ip1",2584,0.657394322301931,NA,0.626342602802343
"Milr1",2588,1.52288320944831,NA,1.0989598853139
"Mlkl",2618,1.08390732424897,NA,0.843745044042301
"Mnda",2633,1.09115727471171,NA,0.884376590762489
"Mndal",2634,1.54276308868322,NA,1.19410127584835
"Mpeg1",2643,1.51810671561084,NA,1.22241289506778
"Mpp1",2646,0.75906442917964,NA,0.577877723797813
"Mrc1",2653,1.86578554320222,NA,0.927638461418196
"Ms4a2",2661,1.9081409674326,NA,0.896792018023738
"Ms4a4c",2663,0.874248205137824,NA,0.930919238402162
"Ms4a6b",2665,1.54366105216474,NA,1.20187754375335
"Ms4a6c",2666,1.34764440074791,NA,1.19415137324868
"Ms4a6d",2667,1.83955378684225,NA,0.984609761733377
"Ms4a7",2668,2.12281309404282,NA,1.04255937048841
"Msr1",2673,1.65621434937976,NA,1.08878161072428
"Mt1",2679,1.21800970592235,NA,1.08497213933015
"Mt2",2680,1.12520268822336,NA,1.10384544794706
"Mtus1",2685,0.701240890829041,NA,0.577064329738304
"Mvp",2692,0.971067520745586,NA,1.05840839677261
"Myd88",2704,0.800426449667951,NA,0.923525872217942
"Myl4",2715,1.09470660571213,NA,0.751582556766901
"Myo1f",2725,1.28278379782078,NA,1.32513628647779
"Myo1g",2726,1.09661436852227,NA,1.07513716731167
"Myo7a",2728,1.30183451672238,NA,0.906477669476492
"Myof",2731,1.17078640316874,NA,0.558582251558635
"Naglu",2748,0.5227079933356,NA,0.696548176585263
"Nagpa",2749,0.529620888595844,NA,0.653274259376553
"Naip2",2750,1.04102462359991,NA,1.13718437481607
"Naip5",2751,1.19587317767903,NA,1.05013856454498
"Naip6",2752,1.12122863796006,NA,0.92015474400236
"Napsa",2758,1.4536330594343,NA,0.998071967508055
"Nceh1",2770,0.943020734492843,NA,0.653973686065032
"Ncf1",2771,1.35402901519963,NA,1.22791499570781
"Ncf2",2772,1.19845348611852,NA,1.1262950475511
"Ncf4",2773,1.28239315937022,NA,1.33704866767143
"Nckap1l",2774,1.39158029591621,NA,1.26404989457514
"Neat1",2784,1.16328574530525,NA,0.70268026794563
"Nfam1",2802,1.42252075392516,NA,0.767436640009345
"Nfkbid",2811,2.07236381143521,NA,1.08773473780364
"Nkg7",2827,1.28380624111213,NA,0.802915931900702
"Nlrc4",2832,1.28149299765758,NA,0.949946038013599
"Nlrp1b",2833,1.25504857990638,NA,0.838568665399681
"Nlrp3",2834,1.88057888471562,NA,0.902652789847288
"Nmi",2837,0.605667945317731,NA,0.535088690662992
"Npl",2858,1.32167603301709,NA,0.87317100110056
