"","Symbol","E12/E11","E13/E12","E14/E13"
"328","Ankle1",-0.530739526258353,NA,NA
"329","Ankrd1",1.15764238867419,NA,NA
"330","Ankrd10",-0.514951084832883,NA,NA
"331","Ankrd35",0.788108260965073,NA,NA
"332","Ankrd45",NA,NA,-0.699887535320011
"333","Ankrd55",1.30758428492021,NA,NA
"334","Ankrd63",0.803739714292836,NA,0.770351785896984
"335","Anks1b",1.07216284073132,1.32111441087978,NA
"336","Ano1",1.97490788062682,1.36603973579337,NA
"337","Ano3",-0.911899832665855,NA,NA
"338","Ano5",1.25357187662586,NA,NA
"339","Ano9",-1.38092932166515,NA,NA
"340","Anpep",NA,0.690648615337436,NA
"341","Anxa1",1.32888851745814,NA,1.09950611315011
"342","Anxa11",0.84349771278897,NA,0.669310153303047
"343","Anxa2",1.18043707245754,0.769625929577819,0.703576091627005
"344","Anxa3",1.14503853774102,NA,0.952258008342077
"345","Anxa4",0.883744474220459,0.508376004673279,NA
"346","Anxa5",0.670543613529796,0.80230236416064,NA
"347","Anxa6",1.43072883996921,NA,NA
"348","Anxa7",0.545627154541774,NA,NA
"349","Anxa8",-1.23950567920163,1.01468132812128,NA
"350","Aoah",1.78534101769538,NA,1.07404900545865
"351","Aoc2",-0.543986542023981,NA,NA
"352","Aoc3",NA,1.67407088147568,0.777037267680733
"353","Aox4",NA,0.678835489742278,NA
"354","Ap1b1",NA,NA,0.616465957626151
"355","Ap1g2",0.663421434754401,NA,0.704572792399585
"356","Ap1m2",-0.835150500785045,NA,NA
"357","Ap2s1",NA,NA,0.510509537943779
"358","Ap5b1",0.72592496206237,NA,0.754383772401119
"359","Apba1",0.799169283549579,1.21687765251808,NA
"360","Apba2",NA,0.793744030068467,NA
"361","Apbb1ip",1.28773056800587,NA,1.15490650902873
"362","Apcdd1",1.22483304548692,1.01208205039809,NA
"363","Apela",0.829120279550757,NA,NA
"364","Aph1c",0.534172080328981,NA,NA
"365","Apln",NA,0.899824509613858,NA
"366","Aplnr",NA,0.977577685780449,NA
"367","Apoa1",1.10001713874,NA,NA
"368","Apobec1",1.57573782071142,NA,1.17674720637353
"369","Apobec2",0.837124477073164,NA,NA
"370","Apobr",1.23015107078859,NA,1.24763101888453
"371","Apoc1",1.15184455107045,NA,1.06388175246134
"372","Apod",1.36502295031858,1.51397096259153,NA
"373","Apoe",1.61812480326776,NA,1.22253200861491
"374","App",NA,0.551122937164342,NA
"375","Aqp1",1.89559142888742,1.9458869073884,0.750710151017794
"376","Aqp3",NA,1.75143751405051,NA
"377","Aqp4",NA,1.21056167124157,-1.07392429770799
"378","Aqp5",1.73733796265733,NA,NA
"379","Aqp8",-0.911533130928987,NA,NA
"380","Aqp9",1.38457547985595,NA,NA
"382","Arap1",1.10597597773105,0.652082742327387,0.562307214091007
"383","Arap2",0.763679648088686,NA,NA
"384","Arfgef3",NA,1.42300036536037,NA
"385","Arg2",0.746826728873289,NA,NA
"386","Arhgap15",1.30160194969831,NA,1.04444304465301
"387","Arhgap20",1.92372159305329,0.604169296977052,NA
"388","Arhgap25",1.0105926984551,NA,1.02901241794233
"389","Arhgap26",NA,0.657858811758987,NA
"390","Arhgap27os3",1.32535969695933,NA,0.79540532109138
"391","Arhgap30",1.28270986835357,NA,1.18377421507587
"392","Arhgap31",0.721746810095736,0.56477919385719,NA
"393","Arhgap4",0.922861439785956,NA,1.00116732780202
"394","Arhgap40",1.49405159360174,NA,NA
"395","Arhgap9",NA,NA,1.12019612469776
"396","Arhgdib",1.20539384364298,NA,0.985512955615031
"397","Arhgdig",1.01748219076976,NA,NA
"398","Arhgef15",NA,0.666681501587064,NA
"399","Arhgef19",-0.984966625473499,0.778533939209378,NA
"400","Arhgef28",NA,NA,-0.603011729779424
"401","Arhgef37",1.14845136427813,NA,NA
"402","Arhgef4",0.71450365475484,NA,NA
"403","Arhgef6",1.45646597699077,NA,0.893463588947577
"407","Arl11",1.36308914067038,NA,0.954326229918686
"408","Arl4c",0.635241329922686,NA,NA
"409","Arl5c",1.3099454873018,NA,NA
"412","Arpc1b",0.994977051678905,NA,0.886377848866976
"413","Arpc2",NA,NA,0.501295841029867
"414","Arpc3",NA,NA,0.654177709613135
"415","Arpc4",NA,NA,0.518454871305559
"416","Arpc5",0.503824536046782,NA,NA
"417","Arpp21",0.78895777829645,NA,NA
"418","Arrb2",NA,NA,0.719509082872447
"419","Arrdc3",NA,-0.828120839219538,NA
"420","Arsb",1.19066980195991,NA,NA
"421","Arsi",1.0352166489184,3.22674731341387,NA
"422","Arsj",NA,0.928543426290982,NA
"423","Art4",-1.48933351873648,0.672737774555586,NA
"424","Art5",-0.961124471604749,-0.655111882794055,NA
"425","Arxes1",NA,NA,-0.620777418210423
"426","Arxes2",NA,NA,-0.716678072455678
"427","Asah1",0.541099838880288,NA,NA
"428","Asap2",-0.526257243494365,NA,-0.652773118226734
"429","Asap3",0.793729518851823,0.617584344605992,NA
"430","Asb10",0.834364617157283,NA,NA
"431","Asb2",1.31083273144102,NA,NA
"432","Asb4",-1.48383408254835,-0.873810871269199,-0.695027666113459
"434","Asic1",1.65778915493394,0.68870259318333,NA
"435","Asic2",1.9414317097693,NA,NA
"436","Asic3",NA,-0.770951276695444,NA
"437","Aspa",0.939279373082301,0.74289035973827,NA
"438","Aspg",-0.599732928974862,NA,NA
"439","Aspm",-0.667742124644032,NA,NA
"440","Aspn",3.62464042483544,1.69640902062351,NA
"441","Asprv1",NA,NA,1.08931258166305
"442","Astl",-1.28963920974183,NA,NA
"443","Astn1",NA,-0.638985199791422,-0.827737097984621
"444","Astn2",0.80391302873362,NA,NA
"445","Atcay",1.39033351262512,NA,NA
"448","Atf7ip2",-0.845446352641597,NA,NA
"449","Atg7",NA,NA,0.528446383239809
"450","Atp10a",0.638987308188715,NA,NA
"451","Atp10b",1.36728966894055,NA,NA
"452","Atp11c",-0.642921388137421,NA,NA
"453","Atp12a",NA,1.56520622281129,0.794016219599186
"454","Atp13a2",NA,NA,0.577991085323025
"455","Atp1a3",1.01879959248196,NA,1.35324964366522
"456","Atp1b1",0.540991912867298,0.93623217321462,NA
"457","Atp1b2",0.816538641924172,NA,NA
"458","Atp1b4",NA,0.732898602210965,NA
"459","Atp2a3",0.81824668841104,NA,0.865648018317406
"460","Atp2b2",1.92331682486894,NA,NA
"461","Atp2b3",NA,0.800375076164699,NA
"462","Atp2b4",0.714489591111045,NA,NA
"463","Atp4a",0.896416597867303,NA,NA
"464","Atp6v0a4",NA,1.19404913232335,NA
"465","Atp6v0b",NA,NA,0.504513785395619
"466","Atp6v0d2",NA,0.980761229459852,NA
"467","Atp6v0e",0.540285626147026,NA,NA
"468","Atp6v1g3",-1.29558354793957,-1.52951151996209,NA
"469","Atp8b1",NA,0.549302808739977,NA
"470","Atp8b3",-0.644692542346748,NA,NA
"471","Atp8b4",1.23585530479961,NA,0.756528495071404
"472","Atp9a",0.704526900703587,NA,NA
"473","Atrnl1",0.521642690328355,NA,NA
"474","AU021092",NA,0.711136363280505,NA
"475","AU022793",0.864558644906134,NA,NA
"476","Aunip",-0.635429195801935,NA,NA
"477","Avpr1a",2.34401126308572,0.764969418626191,NA
"478","AW549542",1.16417733067284,NA,NA
"479","AW551984",1.61177852257232,0.508821499984084,NA
"480","Axl",0.584225312486887,NA,NA
"481","AY512931",1.05997171988166,NA,NA
"482","B130034C11Rik",-0.663239637787686,NA,NA
"483","B2m",0.873746159420958,NA,0.910667604057211
"484","B3galnt1",0.562031985665902,NA,NA
"485","B3galt1",NA,NA,-0.71030862128331
"486","B3galt2",0.968426378683092,NA,NA
