"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Naglu",347.940321909731,0.696548176585263,0.155723281734572,4.47051900416873,7.80300096145371e-06,0.000467524843866032
"Nagpa",500.478111813083,0.653274259376553,0.187631272898108,3.47914927451339,0.000503008311973219,0.00888214227374082
"Naip2",98.8523906621697,1.13718437481607,0.250101982094994,4.50161677706301,6.74384953916116e-06,0.000418438537809296
"Naip5",56.7722388247919,1.05013856454498,0.254909437496511,4.07975192109268,4.50837880193942e-05,0.00160846660074648
"Naip6",21.3584145987814,0.92015474400236,0.274080581861471,3.30996733398505,0.000933068598407249,0.0140704234945216
"Nap1l2",23.3636616698574,-0.811909439579304,0.270941255182627,-3.05543466959582,0.00224734557586599,0.0255829085206267
"Napsa",62.5709602913348,0.998071967508055,0.276324586328338,3.5220163876149,0.000428277667892118,0.00791884903482976
"Narf",1857.4289467601,-0.209585228997697,0.0733436612122764,-2.85754337653206,0.00426934277076757,0.0393310697274116
"Nasp",7041.55559984914,-0.419983688267707,0.113933064690712,-3.68652418425519,0.000227337846524558,0.00505843874867049
"Nat8l",171.626621705353,1.01179119914316,0.224174446184313,4.49102019362409,7.08828295134589e-06,0.000431286301434991
"Nbeal2",407.858646737141,0.982545984488364,0.225305915984235,4.34347513276909,1.40246359171976e-05,0.000717129428756246
"Ncan",49.278576040469,-0.84283782118906,0.246891258007057,-3.43261837367559,0.000597782866558619,0.0101725176482926
"Nceh1",295.847919569499,0.653973686065032,0.21355012631502,3.0598838836982,0.00221422819781501,0.0252608679137354
"Ncf1",549.885092562151,1.22791499570781,0.242639440030898,5.00519877688637,5.58044146323077e-07,7.30014750748305e-05
"Ncf2",454.590308405185,1.1262950475511,0.246360202385995,4.5206666764128,6.16451867528036e-06,0.000400995279269413
"Ncf4",187.019464121921,1.33704866767143,0.25032604177999,5.27497341578294,1.32775333462296e-07,3.13848878923066e-05
"Nckap1",4072.43768462983,-0.497481577068305,0.0908366580083086,-5.47703254071295,4.32517702996e-08,1.74093920554646e-05
"Nckap1l",1326.78311437564,1.26404989457514,0.233403336876378,5.36214138122165,8.22411295410119e-08,2.48273317602847e-05
"Ncoa4",2967.78121244129,0.460571113652806,0.114788355934304,4.01183200001106,6.02493709825816e-05,0.00195816692688316
"Ndst2",1912.46706796897,0.63897512439689,0.150045938483098,4.25543426349839,2.08643659827517e-05,0.000963320050580107
"Ndufa4l2",113.537082906736,1.00810342187743,0.274970532154137,3.57526253912503,0.000349876616593546,0.00686768909843361
"Neat1",1941.48994208906,0.70268026794563,0.22626031804718,3.10441365622149,0.00190656567024876,0.0227772206176294
"Necab1",115.308651941862,-0.690785125001602,0.221792800482435,-3.12005749709881,0.00180815742058904,0.0218562764523769
"Necap2",1089.7309861152,0.457732991638929,0.133081236934798,3.43901224697576,0.000583840820887371,0.0100165390232677
"Nell2",629.561033818491,-0.646948256807549,0.138472956969758,-4.67226404195694,2.9789765386935e-06,0.000246691985608179
"Neo1",6594.46634648976,-0.321246836093629,0.0849889892515873,-3.77996737437695,0.000156848910053866,0.00382331395966705
"Neto2",500.167577686023,-0.629545361384389,0.16478743485183,-3.82068715050826,0.000133080376040325,0.00335867482810454
"Neu1",495.2760275329,0.486595067456257,0.152582738366896,3.1875409225232,0.00143488151975378,0.0187525603429512
"Nfam1",700.714933222417,0.767436640009345,0.207303944446449,3.69597677813627,0.000219042994696493,0.00491219561535077
"Nfatc2",730.609505682555,0.418372893205446,0.132288400613068,3.16213459049605,0.00156617158944039,0.0199204720138767
"Nfe2l2",1015.85052277446,0.572402661029023,0.171025623573359,3.34261040815532,0.000829943316093085,0.0128232777323123
"Nfic",4716.28445936505,0.398765110535969,0.12294835381721,3.24245400499832,0.00118505074926305,0.016639469286164
"Nfkb1",1848.29912393969,0.35713558293955,0.070120975584959,5.09320289809044,3.52064571696525e-07,5.63949963927761e-05
"Nfkb2",841.376925873779,0.267970221588628,0.0699774281725843,3.82953443153595,0.000128385919817825,0.00328241395651501
"Nfkbid",509.039398819083,1.08773473780364,0.263072085722556,4.07734523202523,4.55528316086052e-05,0.00161055934817992
"Nfkbiz",734.881786331057,1.00278481444375,0.250014939824764,3.96154223752748,7.44672054234733e-05,0.00224805036680324
"Ngp",66.6679338006398,1.082935942857,0.253111282262916,4.2673073765973,1.97846473079926e-05,0.000928173386110808
"Nipsnap1",857.290692051688,-0.409297840393055,0.129692996697106,-3.15647034528329,0.00159691124519345,0.0201028971347609
"Nkg7",23.2482768218042,0.802915931900702,0.276812207878058,2.84676994092996,0.00441652670610017,0.0403085094374189
"Nlrc4",90.5851686429965,0.949946038013599,0.270748128992045,3.4647896269466,0.000530646404568964,0.00927626643532695
"Nlrp1b",22.3664288359049,0.838568665399681,0.26009804871891,3.20087645950201,0.00137010261789291,0.0181806950658141
"Nlrp3",161.539520593123,0.902652789847288,0.276340435559275,3.23011082938644,0.00123742240114099,0.0170520350982002
"Nmi",80.049797024381,0.535088690662992,0.190586156715323,2.80594204110394,0.00501697154560766,0.0442700502096397
"Nmnat3",29.0201186576138,0.75674519204807,0.230262290492033,3.28274123487331,0.00102802984420653,0.0151104985902193
"Nmt1",2027.76552802675,0.366241394695725,0.120229648157393,3.04535397534348,0.00232406603872301,0.026228029242181
"Nnat",4222.82528760739,-0.680063905767884,0.160917016603601,-4.23007609576706,2.33612273738396e-05,0.00103594504891111
"Nov",726.057730891056,1.14475876801278,0.276142034641694,3.95374715736309,7.69367112504643e-05,0.00227448680453821
"Npc2",3165.00781757204,0.486040475773733,0.146281045136565,3.32063656780079,0.000898124064574008,0.0136748317804877
"Npl",477.091324069973,0.87317100110056,0.263400896903327,3.26172331687126,0.00110737170547441,0.015831986368431
"Nr2f2",2133.83465394286,-0.604882068459422,0.159887411008308,-3.78776068365672,0.000152011160162295,0.00371693332122697
"Nrm",708.755462976757,0.380348706597192,0.134653904572005,2.82378396808211,0.00474603625189632,0.0425733011898677
"Nrn1",218.821820281773,0.746726203133845,0.228870823000888,3.24723851735557,0.00116530687074397,0.0164357477600529
"Nrros",1340.83457179185,1.14884844536007,0.211854185108081,5.4056068342378,6.45893379512138e-08,2.20594983251004e-05
"Nsg1",1221.38363569659,-0.284210249754567,0.0894752939075176,-3.17635674686243,0.0014913742624292,0.0192529549108664
"Nt5c",389.094008746469,0.46628310769986,0.144140986851458,3.23397837929293,0.0012207869694679,0.0169455176244294
"Ntf3",227.215882174619,-0.368114366923003,0.123331153888585,-2.98372820583836,0.00284759597732123,0.0299207239973151
"Ntpcr",285.948718582364,0.609964165824259,0.203587995306211,2.98977926395638,0.00279179115840138,0.029512146535074
"Nuak1",1214.77352937979,-0.300498103769165,0.101877130271104,-2.94963496939697,0.00318149575947427,0.0322629976952371
"Nuak2",50.6445292376245,1.04115236857704,0.241383604236729,4.28734866421342,1.8081836361831e-05,0.000873380514486227
"Nucb1",4998.24170507856,0.526009532395913,0.163703985072278,3.20873179786981,0.00133321793533261,0.0179081933808354
"Nucb2",544.044880021008,0.661761842256328,0.166132607788468,3.97943064521172,6.90805085455551e-05,0.00213890694901011
"Nudt10",53.2665716460515,-0.697468069124984,0.210802459653518,-3.30651203392246,0.000944652927822428,0.0141905853214894
"Nudt16",102.205598412605,0.692904132087713,0.202564734895466,3.41534687966019,0.000637008329183394,0.0106041959188981
"Nudt4",4299.86439322314,-0.368282899351351,0.112486206543053,-3.27539240686775,0.00105515298069375,0.0153652982290635
"Nup210",1059.9695512524,0.397008184986743,0.13164502973867,3.01524399199033,0.00256772604154588,0.0277604431130766
"Nxpe2",27.1238749775767,-0.843287778997568,0.239432874332028,-3.51909742660426,0.000433017658897285,0.00797829954151359
